video_index,video_name,frame_index,center_x,center_y,x1,y1,x2,y2,confidence
4,single_car_video_5_speed_1V_5_header.mp4,31,65.77,1119.55,0.0,1036.35,131.54,1202.76,0.7739
4,single_car_video_5_speed_1V_5_header.mp4,32,67.97,1116.29,0.0,1031.38,135.94,1201.19,0.7925
4,single_car_video_5_speed_1V_5_header.mp4,33,67.96,1117.16,0.0,1030.95,135.91,1203.38,0.7883
4,single_car_video_5_speed_1V_5_header.mp4,34,70.1,1114.55,0.0,1027.84,140.2,1201.25,0.7851
4,single_car_video_5_speed_1V_5_header.mp4,35,73.93,1114.94,0.0,1029.09,147.86,1200.79,0.8742
4,single_car_video_5_speed_1V_5_header.mp4,36,76.26,1113.04,0.0,1026.99,152.51,1199.09,0.8055
4,single_car_video_5_speed_1V_5_header.mp4,37,87.12,1103.53,0.98,1015.63,173.27,1191.44,0.7976
4,single_car_video_5_speed_1V_5_header.mp4,38,85.81,1102.56,1.18,1015.0,170.45,1190.12,0.8042
4,single_car_video_5_speed_1V_5_header.mp4,39,93.26,1101.06,0.76,1013.18,185.77,1188.94,0.8203
4,single_car_video_5_speed_1V_5_header.mp4,40,94.41,1100.05,0.6,1013.15,188.23,1186.95,0.8195
4,single_car_video_5_speed_1V_5_header.mp4,41,89.26,1099.33,1.04,1012.03,177.47,1186.63,0.8176
4,single_car_video_5_speed_1V_5_header.mp4,42,92.2,1095.52,0.2,1008.5,184.19,1182.55,0.8309
4,single_car_video_5_speed_1V_5_header.mp4,43,94.5,1091.28,0.0,1004.36,188.99,1178.2,0.8478
4,single_car_video_5_speed_1V_5_header.mp4,44,95.72,1087.86,0.0,999.58,191.43,1176.15,0.8481
4,single_car_video_5_speed_1V_5_header.mp4,45,100.64,1084.75,0.32,995.28,200.96,1174.22,0.8726
4,single_car_video_5_speed_1V_5_header.mp4,46,101.57,1083.22,0.0,994.97,203.15,1171.47,0.8691
4,single_car_video_5_speed_1V_5_header.mp4,47,102.9,1081.58,0.0,993.6,205.79,1169.56,0.8626
4,single_car_video_5_speed_1V_5_header.mp4,48,105.15,1079.49,0.71,991.65,209.59,1167.32,0.8684
4,single_car_video_5_speed_1V_5_header.mp4,49,105.23,1077.81,0.97,990.14,209.5,1165.48,0.8669
4,single_car_video_5_speed_1V_5_header.mp4,50,106.89,1074.78,1.2,988.7,212.57,1160.87,0.8679
4,single_car_video_5_speed_1V_5_header.mp4,51,105.41,1072.9,1.34,988.0,209.47,1157.81,0.8607
4,single_car_video_5_speed_1V_5_header.mp4,52,110.67,1071.78,6.51,985.05,214.83,1158.51,0.8622
4,single_car_video_5_speed_1V_5_header.mp4,53,117.39,1070.23,7.42,982.2,227.37,1158.26,0.8689
4,single_car_video_5_speed_1V_5_header.mp4,54,115.75,1066.5,10.33,981.72,221.17,1151.28,0.863
4,single_car_video_5_speed_1V_5_header.mp4,55,120.82,1059.88,12.73,976.21,228.91,1143.54,0.889
4,single_car_video_5_speed_1V_5_header.mp4,56,126.99,1056.0,17.64,972.2,236.34,1139.8,0.8921
4,single_car_video_5_speed_1V_5_header.mp4,57,134.04,1053.98,24.71,969.78,243.38,1138.19,0.9017
4,single_car_video_5_speed_1V_5_header.mp4,58,134.99,1051.13,27.92,966.64,242.06,1135.62,0.8931
4,single_car_video_5_speed_1V_5_header.mp4,59,138.1,1048.09,30.5,963.63,245.7,1132.54,0.891
4,single_car_video_5_speed_1V_5_header.mp4,60,143.33,1044.67,33.22,960.13,253.44,1129.21,0.8982
4,single_car_video_5_speed_1V_5_header.mp4,61,151.4,1041.86,45.88,957.8,256.91,1125.92,0.8968
4,single_car_video_5_speed_1V_5_header.mp4,62,155.5,1039.59,50.08,954.31,260.93,1124.87,0.9014
4,single_car_video_5_speed_1V_5_header.mp4,63,156.87,1036.66,52.71,950.59,261.02,1122.74,0.8912
4,single_car_video_5_speed_1V_5_header.mp4,64,161.94,1033.15,58.03,945.89,265.85,1120.41,0.8842
4,single_car_video_5_speed_1V_5_header.mp4,65,166.89,1031.29,62.49,944.44,271.29,1118.14,0.8853
4,single_car_video_5_speed_1V_5_header.mp4,66,173.02,1029.32,67.47,942.83,278.57,1115.81,0.8935
4,single_car_video_5_speed_1V_5_header.mp4,67,178.93,1025.98,72.97,939.81,284.88,1112.16,0.8928
4,single_car_video_5_speed_1V_5_header.mp4,68,181.08,1023.96,75.36,939.16,286.79,1108.76,0.8947
4,single_car_video_5_speed_1V_5_header.mp4,69,187.33,1022.45,87.23,938.72,287.44,1106.17,0.887
4,single_car_video_5_speed_1V_5_header.mp4,70,196.66,1022.4,94.23,938.67,299.08,1106.13,0.8858
4,single_car_video_5_speed_1V_5_header.mp4,71,202.54,1021.99,100.08,937.97,305.0,1106.01,0.8729
4,single_car_video_5_speed_1V_5_header.mp4,72,206.05,1020.63,103.65,938.09,308.44,1103.17,0.8593
4,single_car_video_5_speed_1V_5_header.mp4,73,213.33,1015.31,109.26,936.33,317.4,1094.29,0.8513
4,single_car_video_5_speed_1V_5_header.mp4,74,214.67,1014.12,111.35,937.53,317.99,1090.72,0.8553
4,single_car_video_5_speed_1V_5_header.mp4,75,218.58,1013.92,113.63,937.39,323.53,1090.44,0.8731
4,single_car_video_5_speed_1V_5_header.mp4,76,223.98,1013.3,115.19,937.29,332.78,1089.31,0.8781
4,single_car_video_5_speed_1V_5_header.mp4,77,228.19,1012.67,118.8,937.23,337.58,1088.1,0.886
4,single_car_video_5_speed_1V_5_header.mp4,78,232.43,1011.6,125.37,937.37,339.49,1085.83,0.8852
4,single_car_video_5_speed_1V_5_header.mp4,79,238.65,1009.36,132.56,936.95,344.75,1081.77,0.88
4,single_car_video_5_speed_1V_5_header.mp4,80,244.69,1008.0,137.95,936.93,351.43,1079.08,0.8635
4,single_car_video_5_speed_1V_5_header.mp4,81,253.89,1006.98,145.14,937.45,362.63,1076.51,0.8578
4,single_car_video_5_speed_1V_5_header.mp4,82,259.49,1006.33,151.11,937.78,367.86,1074.87,0.8577
4,single_car_video_5_speed_1V_5_header.mp4,83,265.98,1005.16,159.75,937.72,372.21,1072.6,0.849
4,single_car_video_5_speed_1V_5_header.mp4,84,274.53,1006.61,165.12,937.7,383.93,1075.52,0.864
4,single_car_video_5_speed_1V_5_header.mp4,85,277.51,1006.47,169.8,937.4,385.23,1075.55,0.8662
4,single_car_video_5_speed_1V_5_header.mp4,86,280.54,1005.58,172.93,937.66,388.15,1073.49,0.8775
4,single_car_video_5_speed_1V_5_header.mp4,87,285.84,1004.01,179.21,938.99,392.46,1069.03,0.8771
4,single_car_video_5_speed_1V_5_header.mp4,88,290.98,1001.98,183.67,938.7,398.29,1065.26,0.8773
4,single_car_video_5_speed_1V_5_header.mp4,89,291.41,1002.89,186.8,936.92,396.02,1068.85,0.8766
4,single_car_video_5_speed_1V_5_header.mp4,90,296.56,1003.08,191.48,937.79,401.64,1068.36,0.8847
4,single_car_video_5_speed_1V_5_header.mp4,91,305.46,1002.42,202.48,939.25,408.44,1065.59,0.8466
4,single_car_video_5_speed_1V_5_header.mp4,92,314.5,1002.31,209.04,940.71,419.96,1063.9,0.8432
4,single_car_video_5_speed_1V_5_header.mp4,93,314.16,1002.85,209.79,939.21,418.54,1066.5,0.907
4,single_car_video_5_speed_1V_5_header.mp4,94,318.22,1003.11,216.09,939.71,420.36,1066.52,0.9468
4,single_car_video_5_speed_1V_5_header.mp4,95,321.53,1003.38,217.68,941.4,425.38,1065.36,0.9542
4,single_car_video_5_speed_1V_5_header.mp4,96,327.08,1003.42,224.16,940.47,430.01,1066.38,0.8983
4,single_car_video_5_speed_1V_5_header.mp4,97,335.28,1003.9,233.21,943.16,437.35,1064.63,0.8845
4,single_car_video_5_speed_1V_5_header.mp4,98,338.57,1004.93,237.67,945.02,439.48,1064.85,0.9043
4,single_car_video_5_speed_1V_5_header.mp4,99,345.48,1004.87,241.64,945.73,449.32,1064.02,0.9591
4,single_car_video_5_speed_1V_5_header.mp4,100,347.67,1005.1,243.8,946.09,451.55,1064.1,0.9454
4,single_car_video_5_speed_1V_5_header.mp4,101,352.68,1005.05,250.96,945.66,454.4,1064.44,0.9115
4,single_car_video_5_speed_1V_5_header.mp4,102,357.48,1005.82,258.64,946.23,456.32,1065.42,0.9017
4,single_car_video_5_speed_1V_5_header.mp4,103,364.09,1006.83,259.93,947.15,468.25,1066.52,0.871
4,single_car_video_5_speed_1V_5_header.mp4,104,367.41,1007.03,266.85,946.78,467.97,1067.28,0.9446
4,single_car_video_5_speed_1V_5_header.mp4,105,371.69,1007.03,268.29,947.77,475.1,1066.29,0.9518
4,single_car_video_5_speed_1V_5_header.mp4,106,379.55,1007.6,278.06,948.99,481.04,1066.22,0.8923
4,single_car_video_5_speed_1V_5_header.mp4,107,388.08,1006.16,283.72,946.99,492.44,1065.34,0.8623
4,single_car_video_5_speed_1V_5_header.mp4,108,390.19,1011.87,288.84,953.23,491.53,1070.51,0.8678
4,single_car_video_5_speed_1V_5_header.mp4,109,395.04,1013.26,292.02,953.8,498.07,1072.72,0.9249
4,single_car_video_5_speed_1V_5_header.mp4,110,396.38,1010.04,294.99,950.89,497.78,1069.19,0.9223
4,single_car_video_5_speed_1V_5_header.mp4,111,403.22,1013.86,302.48,953.96,503.96,1073.75,0.8911
4,single_car_video_5_speed_1V_5_header.mp4,112,407.59,1014.92,306.23,955.75,508.96,1074.1,0.8497
4,single_car_video_5_speed_1V_5_header.mp4,113,415.26,1020.43,312.15,959.34,518.36,1081.53,0.8839
4,single_car_video_5_speed_1V_5_header.mp4,114,417.9,1023.72,315.23,961.68,520.57,1085.77,0.8821
4,single_car_video_5_speed_1V_5_header.mp4,115,421.71,1024.1,319.0,960.54,524.41,1087.65,0.9328
4,single_car_video_5_speed_1V_5_header.mp4,116,423.87,1025.75,322.14,961.64,525.61,1089.85,0.9302
4,single_car_video_5_speed_1V_5_header.mp4,117,432.64,1027.1,325.64,957.42,539.64,1096.77,0.8859
4,single_car_video_5_speed_1V_5_header.mp4,118,436.87,1029.33,331.49,959.24,542.24,1099.42,0.8686
4,single_car_video_5_speed_1V_5_header.mp4,119,440.52,1031.17,336.7,960.94,544.34,1101.4,0.8581
4,single_car_video_5_speed_1V_5_header.mp4,120,442.88,1032.86,338.9,963.03,546.85,1102.68,0.8519
4,single_car_video_5_speed_1V_5_header.mp4,121,448.43,1036.71,344.74,968.19,552.11,1105.23,0.8761
4,single_car_video_5_speed_1V_5_header.mp4,122,450.49,1038.49,347.95,969.71,553.03,1107.27,0.903
4,single_car_video_5_speed_1V_5_header.mp4,123,455.48,1040.86,352.96,970.53,558.0,1111.2,0.8571
4,single_car_video_5_speed_1V_5_header.mp4,124,461.74,1042.24,358.38,972.03,565.11,1112.44,0.834
4,single_car_video_5_speed_1V_5_header.mp4,125,467.27,1044.92,365.6,975.75,568.93,1114.08,0.822
4,single_car_video_5_speed_1V_5_header.mp4,126,471.43,1050.04,368.9,980.96,573.95,1119.12,0.8064
4,single_car_video_5_speed_1V_5_header.mp4,127,478.72,1053.9,375.2,982.37,582.24,1125.43,0.8458
4,single_car_video_5_speed_1V_5_header.mp4,128,479.59,1054.58,377.13,981.28,582.05,1127.88,0.8619
4,single_car_video_5_speed_1V_5_header.mp4,129,482.38,1057.5,377.89,983.37,586.87,1131.63,0.8759
4,single_car_video_5_speed_1V_5_header.mp4,130,486.72,1062.1,384.9,986.73,588.53,1137.48,0.8545
4,single_car_video_5_speed_1V_5_header.mp4,131,494.31,1066.17,391.66,989.22,596.96,1143.13,0.8598
4,single_car_video_5_speed_1V_5_header.mp4,132,497.76,1067.43,393.72,990.24,601.81,1144.61,0.8485
4,single_car_video_5_speed_1V_5_header.mp4,133,505.43,1070.59,401.41,991.4,609.44,1149.79,0.8653
4,single_car_video_5_speed_1V_5_header.mp4,134,507.71,1074.69,406.07,994.74,609.35,1154.64,0.8509
4,single_car_video_5_speed_1V_5_header.mp4,135,506.98,1076.48,404.8,996.46,609.17,1156.49,0.8424
4,single_car_video_5_speed_1V_5_header.mp4,136,510.01,1078.25,409.04,998.31,610.98,1158.2,0.8431
4,single_car_video_5_speed_1V_5_header.mp4,137,513.79,1084.69,414.4,1003.99,613.19,1165.39,0.8367
4,single_car_video_5_speed_1V_5_header.mp4,138,516.86,1086.98,416.25,1007.34,617.47,1166.62,0.8376
4,single_car_video_5_speed_1V_5_header.mp4,139,522.76,1089.4,418.22,1009.22,627.3,1169.57,0.86
4,single_car_video_5_speed_1V_5_header.mp4,140,526.65,1095.52,422.86,1012.31,630.44,1178.73,0.8513
4,single_car_video_5_speed_1V_5_header.mp4,141,529.99,1096.93,429.53,1011.66,630.45,1182.21,0.8928
4,single_car_video_5_speed_1V_5_header.mp4,142,533.76,1099.39,432.13,1013.85,635.38,1184.93,0.8794
4,single_car_video_5_speed_1V_5_header.mp4,143,536.98,1105.64,436.11,1017.78,637.86,1193.5,0.875
4,single_car_video_5_speed_1V_5_header.mp4,144,537.64,1107.17,438.53,1018.43,636.75,1195.91,0.8764
4,single_car_video_5_speed_1V_5_header.mp4,145,540.16,1111.53,442.83,1021.91,637.48,1201.14,0.8783
4,single_car_video_5_speed_1V_5_header.mp4,146,540.19,1114.47,446.1,1024.6,634.29,1204.33,0.8769
4,single_car_video_5_speed_1V_5_header.mp4,147,542.82,1117.05,449.47,1026.91,636.16,1207.19,0.8696
4,single_car_video_5_speed_1V_5_header.mp4,148,549.19,1125.0,453.16,1035.06,645.22,1214.95,0.8519
4,single_car_video_5_speed_1V_5_header.mp4,149,552.6,1129.86,458.9,1040.62,646.29,1219.1,0.8539
4,single_car_video_5_speed_1V_5_header.mp4,150,553.68,1132.01,459.05,1040.86,648.32,1223.15,0.8618
4,single_car_video_5_speed_1V_5_header.mp4,151,559.79,1136.61,466.38,1041.59,653.21,1231.64,0.8859
4,single_car_video_5_speed_1V_5_header.mp4,152,562.99,1138.44,469.04,1043.37,656.93,1233.51,0.8911
4,single_car_video_5_speed_1V_5_header.mp4,153,565.27,1141.77,471.4,1045.71,659.14,1237.84,0.8995
4,single_car_video_5_speed_1V_5_header.mp4,154,567.29,1145.72,473.64,1050.11,660.94,1241.32,0.904
4,single_car_video_5_speed_1V_5_header.mp4,155,569.36,1149.29,476.62,1053.74,662.1,1244.84,0.9106
4,single_car_video_5_speed_1V_5_header.mp4,156,570.47,1156.48,477.91,1057.44,663.03,1255.53,0.9054
4,single_car_video_5_speed_1V_5_header.mp4,157,570.63,1160.27,478.85,1061.37,662.41,1259.16,0.8942
4,single_car_video_5_speed_1V_5_header.mp4,158,572.27,1162.78,480.89,1063.85,663.65,1261.7,0.8907
4,single_car_video_5_speed_1V_5_header.mp4,159,575.0,1167.9,486.55,1066.43,663.45,1269.36,0.8864
4,single_car_video_5_speed_1V_5_header.mp4,160,579.62,1171.23,491.1,1070.94,668.13,1271.52,0.8647
4,single_car_video_5_speed_1V_5_header.mp4,161,582.35,1177.28,493.41,1075.8,671.28,1278.75,0.8755
4,single_car_video_5_speed_1V_5_header.mp4,162,582.57,1183.42,496.07,1081.43,669.07,1285.41,0.8719
4,single_car_video_5_speed_1V_5_header.mp4,163,583.82,1187.0,499.64,1084.6,668.01,1289.4,0.8677
4,single_car_video_5_speed_1V_5_header.mp4,164,585.39,1193.58,503.47,1093.13,667.32,1294.04,0.869
4,single_car_video_5_speed_1V_5_header.mp4,165,591.44,1196.03,507.26,1095.86,675.63,1296.21,0.8883
4,single_car_video_5_speed_1V_5_header.mp4,166,594.4,1200.6,510.5,1098.62,678.3,1302.58,0.8875
4,single_car_video_5_speed_1V_5_header.mp4,167,598.76,1205.25,513.53,1101.62,684.0,1308.88,0.884
4,single_car_video_5_speed_1V_5_header.mp4,168,600.25,1209.27,516.12,1106.83,684.38,1311.72,0.8761
4,single_car_video_5_speed_1V_5_header.mp4,169,601.59,1213.59,518.2,1112.12,684.97,1315.06,0.8547
4,single_car_video_5_speed_1V_5_header.mp4,170,605.09,1217.76,524.55,1114.73,685.63,1320.79,0.8507
4,single_car_video_5_speed_1V_5_header.mp4,171,609.59,1221.56,526.45,1120.29,692.72,1322.82,0.8658
4,single_car_video_5_speed_1V_5_header.mp4,172,611.16,1227.27,528.27,1123.12,694.04,1331.42,0.8721
4,single_car_video_5_speed_1V_5_header.mp4,173,613.35,1232.97,530.0,1127.67,696.69,1338.26,0.8768
4,single_car_video_5_speed_1V_5_header.mp4,174,614.39,1237.17,531.7,1131.67,697.07,1342.68,0.876
4,single_car_video_5_speed_1V_5_header.mp4,175,618.88,1239.28,532.37,1133.93,705.39,1344.64,0.8844
4,single_car_video_5_speed_1V_5_header.mp4,176,617.5,1243.55,533.2,1140.13,701.81,1346.98,0.8795
4,single_car_video_5_speed_1V_5_header.mp4,177,622.9,1244.46,533.21,1140.84,712.58,1348.07,0.8867
4,single_car_video_5_speed_1V_5_header.mp4,178,624.25,1248.27,534.2,1145.25,714.3,1351.29,0.8947
4,single_car_video_5_speed_1V_5_header.mp4,179,624.49,1253.37,534.49,1149.29,714.49,1357.44,0.9
4,single_car_video_5_speed_1V_5_header.mp4,180,629.38,1257.06,538.53,1154.31,720.22,1359.81,0.9012
4,single_car_video_5_speed_1V_5_header.mp4,181,630.65,1260.08,541.67,1158.25,719.63,1361.91,0.889
4,single_car_video_5_speed_1V_5_header.mp4,182,635.57,1264.27,546.74,1161.14,724.4,1367.39,0.8831
4,single_car_video_5_speed_1V_5_header.mp4,183,640.23,1267.0,553.25,1163.64,727.22,1370.36,0.8669
4,single_car_video_5_speed_1V_5_header.mp4,184,642.87,1273.01,558.65,1172.14,727.09,1373.88,0.8745
4,single_car_video_5_speed_1V_5_header.mp4,185,642.46,1279.01,555.19,1175.31,729.73,1382.7,0.8949
4,single_car_video_5_speed_1V_5_header.mp4,186,644.12,1281.21,559.11,1177.58,729.13,1384.85,0.8861
4,single_car_video_5_speed_1V_5_header.mp4,187,653.04,1286.1,568.35,1182.76,737.73,1389.44,0.8916
4,single_car_video_5_speed_1V_5_header.mp4,188,653.86,1290.81,568.85,1186.32,738.87,1395.3,0.8924
4,single_car_video_5_speed_1V_5_header.mp4,189,659.58,1294.86,575.03,1191.33,744.14,1398.4,0.8815
4,single_car_video_5_speed_1V_5_header.mp4,190,663.16,1297.68,577.76,1193.37,748.55,1401.98,0.8826
4,single_car_video_5_speed_1V_5_header.mp4,191,666.61,1304.39,579.44,1198.3,753.77,1410.48,0.8972
4,single_car_video_5_speed_1V_5_header.mp4,192,666.61,1307.94,580.2,1202.52,753.02,1413.36,0.8963
4,single_car_video_5_speed_1V_5_header.mp4,193,669.28,1316.03,581.49,1210.24,757.07,1421.82,0.8813
4,single_car_video_5_speed_1V_5_header.mp4,194,670.99,1321.05,581.63,1217.44,760.34,1424.65,0.8644
4,single_car_video_5_speed_1V_5_header.mp4,195,675.18,1322.02,585.82,1216.48,764.54,1427.55,0.8565
4,single_car_video_5_speed_1V_5_header.mp4,196,677.7,1328.12,589.65,1221.9,765.76,1434.34,0.8528
4,single_car_video_5_speed_1V_5_header.mp4,197,679.41,1331.74,589.82,1224.52,769.0,1438.96,0.8609
4,single_car_video_5_speed_1V_5_header.mp4,198,682.73,1333.85,593.15,1226.54,772.31,1441.16,0.858
4,single_car_video_5_speed_1V_5_header.mp4,199,684.05,1338.01,595.07,1229.57,773.03,1446.45,0.8664
4,single_car_video_5_speed_1V_5_header.mp4,200,687.47,1341.11,599.59,1233.16,775.35,1449.05,0.8804
4,single_car_video_5_speed_1V_5_header.mp4,201,694.43,1345.87,606.12,1240.28,782.74,1451.45,0.8758
4,single_car_video_5_speed_1V_5_header.mp4,202,696.14,1348.78,607.82,1242.07,784.45,1455.49,0.8786
4,single_car_video_5_speed_1V_5_header.mp4,203,698.31,1352.74,610.35,1244.12,786.27,1461.37,0.884
4,single_car_video_5_speed_1V_5_header.mp4,204,700.37,1358.92,613.4,1249.75,787.33,1468.1,0.8755
4,single_car_video_5_speed_1V_5_header.mp4,205,703.32,1363.9,619.08,1255.35,787.56,1472.45,0.856
4,single_car_video_5_speed_1V_5_header.mp4,206,706.07,1366.63,625.64,1254.65,786.51,1478.62,0.8577
4,single_car_video_5_speed_1V_5_header.mp4,207,707.63,1373.45,627.44,1260.97,787.82,1485.93,0.8763
4,single_car_video_5_speed_1V_5_header.mp4,208,708.69,1379.57,628.88,1270.69,788.5,1488.45,0.8684
4,single_car_video_5_speed_1V_5_header.mp4,209,710.16,1384.53,631.33,1275.25,788.99,1493.82,0.8681
4,single_car_video_5_speed_1V_5_header.mp4,210,711.05,1388.2,632.29,1277.84,789.8,1498.55,0.8637
4,single_car_video_5_speed_1V_5_header.mp4,211,711.0,1393.16,633.47,1283.9,788.53,1502.43,0.8513
4,single_car_video_5_speed_1V_5_header.mp4,212,712.93,1399.2,635.04,1288.72,790.81,1509.68,0.8678
4,single_car_video_5_speed_1V_5_header.mp4,213,713.54,1403.7,636.41,1292.9,790.68,1514.51,0.861
4,single_car_video_5_speed_1V_5_header.mp4,214,713.65,1408.37,636.7,1297.43,790.6,1519.31,0.858
4,single_car_video_5_speed_1V_5_header.mp4,215,713.91,1414.93,637.54,1302.52,790.27,1527.34,0.8589
4,single_car_video_5_speed_1V_5_header.mp4,216,714.51,1418.99,638.84,1305.35,790.18,1532.64,0.8633
4,single_car_video_5_speed_1V_5_header.mp4,217,716.59,1424.6,641.54,1310.38,791.65,1538.81,0.8533
4,single_car_video_5_speed_1V_5_header.mp4,218,715.25,1429.27,643.22,1313.17,787.28,1545.37,0.853
4,single_car_video_5_speed_1V_5_header.mp4,219,716.15,1436.02,645.5,1319.73,786.81,1552.31,0.8537
4,single_car_video_5_speed_1V_5_header.mp4,220,717.11,1439.98,647.44,1323.91,786.78,1556.06,0.8453
4,single_car_video_5_speed_1V_5_header.mp4,221,715.36,1442.56,649.64,1329.87,781.09,1555.26,0.8382
4,single_car_video_5_speed_1V_5_header.mp4,222,718.29,1452.13,652.58,1337.78,783.99,1566.47,0.838
4,single_car_video_5_speed_1V_5_header.mp4,223,718.42,1458.38,654.97,1342.91,781.87,1573.85,0.8244
4,single_car_video_5_speed_1V_5_header.mp4,224,717.84,1465.29,652.69,1351.05,783.0,1579.54,0.8462
4,single_car_video_5_speed_1V_5_header.mp4,225,717.82,1468.45,653.27,1354.14,782.37,1582.77,0.8564
4,single_car_video_5_speed_1V_5_header.mp4,226,719.61,1472.21,657.95,1355.83,781.28,1588.6,0.859
4,single_car_video_5_speed_1V_5_header.mp4,227,721.66,1477.63,660.99,1362.96,782.34,1592.3,0.8558
4,single_car_video_5_speed_1V_5_header.mp4,228,722.88,1483.27,664.35,1366.23,781.42,1600.32,0.8418
4,single_car_video_5_speed_1V_5_header.mp4,229,721.2,1485.68,662.85,1368.14,779.55,1603.21,0.8409
4,single_car_video_5_speed_1V_5_header.mp4,230,719.95,1489.58,662.41,1373.0,777.49,1606.16,0.8414
4,single_car_video_5_speed_1V_5_header.mp4,231,717.98,1495.53,663.21,1375.3,772.75,1615.76,0.8359
4,single_car_video_5_speed_1V_5_header.mp4,232,716.39,1511.77,655.59,1393.78,777.19,1629.76,0.8321
4,single_car_video_5_speed_1V_5_header.mp4,233,713.96,1517.39,655.46,1396.33,772.47,1638.45,0.8669
4,single_car_video_5_speed_1V_5_header.mp4,234,716.27,1518.5,660.66,1401.21,771.89,1635.79,0.8374
4,single_car_video_5_speed_1V_5_header.mp4,235,715.66,1522.61,658.54,1404.88,772.79,1640.35,0.8446
4,single_car_video_5_speed_1V_5_header.mp4,236,714.67,1525.45,659.93,1409.34,769.42,1641.57,0.8449
4,single_car_video_5_speed_1V_5_header.mp4,237,710.76,1537.43,653.56,1417.51,767.96,1657.34,0.9162
4,single_car_video_5_speed_1V_5_header.mp4,238,710.22,1543.55,652.99,1423.07,767.44,1664.03,0.8562
4,single_car_video_5_speed_1V_5_header.mp4,239,708.55,1543.3,650.46,1426.14,766.65,1660.45,0.8429
4,single_car_video_5_speed_1V_5_header.mp4,240,706.89,1551.25,647.48,1430.76,766.3,1671.75,0.8761
4,single_car_video_5_speed_1V_5_header.mp4,241,706.45,1557.16,647.24,1438.27,765.66,1676.06,0.8845
4,single_car_video_5_speed_1V_5_header.mp4,242,706.65,1567.34,645.47,1446.41,767.84,1688.27,0.8175
4,single_car_video_5_speed_1V_5_header.mp4,243,703.95,1567.25,646.0,1451.33,761.89,1683.16,0.8167
4,single_car_video_5_speed_1V_5_header.mp4,244,703.48,1573.77,644.63,1457.09,762.33,1690.45,0.8276
4,single_car_video_5_speed_1V_5_header.mp4,245,703.3,1577.82,642.12,1459.95,764.48,1695.68,0.8277
4,single_car_video_5_speed_1V_5_header.mp4,246,701.05,1583.57,640.6,1463.24,761.49,1703.9,0.8248
4,single_car_video_5_speed_1V_5_header.mp4,247,701.21,1588.09,635.01,1470.14,767.42,1706.03,0.8242
4,single_car_video_5_speed_1V_5_header.mp4,248,699.49,1591.91,632.02,1475.65,766.96,1708.16,0.8215
4,single_car_video_5_speed_1V_5_header.mp4,249,698.82,1597.3,626.64,1478.81,771.01,1715.78,0.8518
4,single_car_video_5_speed_1V_5_header.mp4,250,697.03,1603.38,624.05,1481.7,770.02,1725.06,0.8539
4,single_car_video_5_speed_1V_5_header.mp4,251,694.58,1609.29,625.04,1487.78,764.13,1730.8,0.8584
4,single_car_video_5_speed_1V_5_header.mp4,252,693.56,1618.45,622.61,1497.84,764.51,1739.07,0.8911
4,single_car_video_5_speed_1V_5_header.mp4,253,691.57,1625.04,619.84,1502.39,763.3,1747.69,0.9097
4,single_car_video_5_speed_1V_5_header.mp4,254,686.3,1625.37,612.87,1504.62,759.74,1746.12,0.91
4,single_car_video_5_speed_1V_5_header.mp4,255,681.47,1633.39,603.86,1512.79,759.08,1753.98,0.8903
4,single_car_video_5_speed_1V_5_header.mp4,256,681.14,1636.03,601.2,1513.11,761.07,1758.95,0.8883
4,single_car_video_5_speed_1V_5_header.mp4,257,675.1,1642.97,594.41,1521.47,755.79,1764.46,0.892
4,single_car_video_5_speed_1V_5_header.mp4,258,673.62,1646.51,592.15,1524.61,755.08,1768.42,0.9081
4,single_car_video_5_speed_1V_5_header.mp4,259,671.89,1650.79,590.46,1527.61,753.32,1773.97,0.9082
4,single_car_video_5_speed_1V_5_header.mp4,260,669.88,1655.65,587.2,1531.38,752.57,1779.93,0.8932
4,single_car_video_5_speed_1V_5_header.mp4,261,668.96,1660.68,585.15,1537.73,752.78,1783.64,0.866
4,single_car_video_5_speed_1V_5_header.mp4,262,665.81,1666.01,580.44,1543.46,751.19,1788.56,0.873
4,single_car_video_5_speed_1V_5_header.mp4,263,664.52,1672.38,579.01,1550.92,750.03,1793.85,0.8879
4,single_car_video_5_speed_1V_5_header.mp4,264,662.25,1678.65,575.54,1556.3,748.96,1801.0,0.897
4,single_car_video_5_speed_1V_5_header.mp4,265,658.19,1681.93,568.39,1559.36,747.99,1804.51,0.8961
4,single_car_video_5_speed_1V_5_header.mp4,266,654.77,1683.59,563.06,1557.86,746.48,1809.31,0.8955
4,single_car_video_5_speed_1V_5_header.mp4,267,648.03,1690.15,557.85,1566.91,738.21,1813.39,0.9036
4,single_car_video_5_speed_1V_5_header.mp4,268,642.46,1696.43,551.6,1575.14,733.32,1817.72,0.905
4,single_car_video_5_speed_1V_5_header.mp4,269,637.27,1699.52,544.32,1577.14,730.21,1821.9,0.8961
4,single_car_video_5_speed_1V_5_header.mp4,270,633.73,1703.98,540.66,1583.43,726.79,1824.54,0.8798
4,single_car_video_5_speed_1V_5_header.mp4,271,629.99,1712.58,536.3,1591.19,723.68,1833.97,0.869
4,single_car_video_5_speed_1V_5_header.mp4,272,626.36,1717.04,530.3,1597.86,722.41,1836.21,0.8967
