video_index,video_name,frame_index,vehicle_id,associated_road,x,y,state,collision
3,Video_4_new_header.mp4,151,2,4,545.52,1126.58,detected,0
3,Video_4_new_header.mp4,151,1,3,178.62,894.99,detected,0
3,Video_4_new_header.mp4,152,2,1,551.69,1133.72,detected,0
3,Video_4_new_header.mp4,152,1,3,168.03,897.8,detected,0
3,Video_4_new_header.mp4,153,2,1,554.09,1140.24,detected,0
3,Video_4_new_header.mp4,153,1,3,159.69,901.65,detected,0
3,Video_4_new_header.mp4,154,2,1,559.51,1149.04,detected,0
3,Video_4_new_header.mp4,154,1,3,147.83,903.29,detected,0
3,Video_4_new_header.mp4,155,2,4,566.76,1156.97,detected,0
3,Video_4_new_header.mp4,155,1,3,137.88,907.42,detected,0
3,Video_4_new_header.mp4,156,2,1,572.39,1164.02,detected,0
3,Video_4_new_header.mp4,156,1,2,128.54,911.24,detected,0
3,Video_4_new_header.mp4,157,2,4,581.62,1173.76,detected,0
3,Video_4_new_header.mp4,157,1,2,116.15,917.39,detected,0
3,Video_4_new_header.mp4,158,2,1,583.62,1181.65,detected,0
3,Video_4_new_header.mp4,158,1,2,114.76,919.81,detected,0
3,Video_4_new_header.mp4,159,2,1,590.1,1189.04,detected,0
3,Video_4_new_header.mp4,159,1,2,109.23,926.53,detected,0
3,Video_4_new_header.mp4,160,2,4,595.01,1196.56,detected,0
3,Video_4_new_header.mp4,160,1,2,103.06,931.63,detected,0
3,Video_4_new_header.mp4,161,2,4,601.13,1203.53,detected,0
3,Video_4_new_header.mp4,161,1,2,100.96,937.02,detected,0
3,Video_4_new_header.mp4,162,2,1,605.0,1211.75,detected,0
3,Video_4_new_header.mp4,162,1,2,96.05,941.1,detected,0
3,Video_4_new_header.mp4,163,2,1,612.38,1221.03,detected,0
3,Video_4_new_header.mp4,163,1,2,93.05,951.1,detected,0
3,Video_4_new_header.mp4,164,2,4,614.65,1229.44,detected,0
3,Video_4_new_header.mp4,164,1,2,89.55,954.98,detected,0
4,Video_5_new_header.mp4,5,1,4,177.35,1029.13,detected,0
4,Video_5_new_header.mp4,5,2,2,207.8,621.7,detected,0
4,Video_5_new_header.mp4,6,1,5,184.5,1022.7,detected,0
4,Video_5_new_header.mp4,6,2,2,210.12,629.26,detected,0
4,Video_5_new_header.mp4,7,1,4,194.64,1018.63,detected,0
4,Video_5_new_header.mp4,7,2,1,215.46,633.1,detected,0
4,Video_5_new_header.mp4,8,1,5,203.7,1008.69,detected,0
4,Video_5_new_header.mp4,8,2,1,225.34,643.56,detected,0
4,Video_5_new_header.mp4,9,1,5,208.28,997.6,detected,0
4,Video_5_new_header.mp4,9,2,1,230.07,649.06,detected,0
4,Video_5_new_header.mp4,10,1,5,212.4,991.25,detected,0
4,Video_5_new_header.mp4,10,2,1,233.96,659.57,detected,0
4,Video_5_new_header.mp4,11,1,5,228.65,984.61,detected,0
4,Video_5_new_header.mp4,11,2,1,241.65,668.55,detected,0
4,Video_5_new_header.mp4,12,1,5,229.07,978.82,detected,0
4,Video_5_new_header.mp4,12,2,1,249.32,674.44,detected,0
4,Video_5_new_header.mp4,13,1,5,236.28,969.99,detected,0
4,Video_5_new_header.mp4,13,2,1,251.09,676.72,detected,0
4,Video_5_new_header.mp4,14,1,5,242.71,961.92,detected,0
4,Video_5_new_header.mp4,14,2,1,250.9,680.14,detected,0
4,Video_5_new_header.mp4,15,1,5,252.05,958.56,detected,0
4,Video_5_new_header.mp4,15,2,1,255.69,693.22,detected,0
4,Video_5_new_header.mp4,16,1,5,268.49,947.44,detected,0
4,Video_5_new_header.mp4,16,2,1,258.01,701.38,detected,0
4,Video_5_new_header.mp4,17,1,5,272.36,937.77,detected,0
4,Video_5_new_header.mp4,17,2,1,262.76,707.34,detected,0
4,Video_5_new_header.mp4,18,1,5,276.44,932.82,detected,0
4,Video_5_new_header.mp4,18,2,1,270.64,714.83,detected,0
4,Video_5_new_header.mp4,19,1,5,282.49,926.73,detected,0
4,Video_5_new_header.mp4,19,2,1,276.09,720.85,detected,0
4,Video_5_new_header.mp4,20,1,5,286.15,914.62,detected,0
4,Video_5_new_header.mp4,20,2,1,279.14,724.35,detected,0
4,Video_5_new_header.mp4,21,1,5,291.33,909.09,detected,0
4,Video_5_new_header.mp4,21,2,1,285.29,732.23,detected,0
4,Video_5_new_header.mp4,22,1,5,298.92,907.29,detected,0
4,Video_5_new_header.mp4,22,2,1,296.17,734.3,detected,0
4,Video_5_new_header.mp4,23,1,5,307.17,899.47,detected,0
4,Video_5_new_header.mp4,23,2,1,283.52,736.36,detected,0
4,Video_5_new_header.mp4,24,1,5,301.23,876.73,detected,0
4,Video_5_new_header.mp4,24,2,1,259.05,713.21,detected,0
4,Video_5_new_header.mp4,25,1,5,308.04,865.99,detected,0
4,Video_5_new_header.mp4,25,2,1,261.72,716.26,detected,0
4,Video_5_new_header.mp4,26,1,5,309.26,856.66,detected,0
4,Video_5_new_header.mp4,26,2,1,263.71,722.22,detected,0
4,Video_5_new_header.mp4,27,1,5,317.22,858.07,detected,0
4,Video_5_new_header.mp4,27,2,1,272.84,728.48,detected,0
4,Video_5_new_header.mp4,28,1,5,322.9,854.61,predicted,0
4,Video_5_new_header.mp4,28,2,1,278.0,733.15,predicted,0
4,Video_5_new_header.mp4,29,1,1,313.3,804.83,detected,0
4,Video_5_new_header.mp4,29,2,1,289.51,744.24,predicted,0
4,Video_5_new_header.mp4,30,1,1,314.68,805.02,detected,1
4,Video_5_new_header.mp4,30,2,1,296.09,754.26,predicted,1
4,Video_5_new_header.mp4,31,1,1,323.9,805.27,detected,1
4,Video_5_new_header.mp4,31,2,1,273.51,797.26,detected,1
4,Video_5_new_header.mp4,32,1,1,323.65,809.84,detected,1
4,Video_5_new_header.mp4,32,2,1,277.32,803.09,predicted,1
4,Video_5_new_header.mp4,33,1,1,337.54,797.8,detected,1
4,Video_5_new_header.mp4,33,2,1,322.35,794.4,predicted,1
4,Video_5_new_header.mp4,34,1,1,368.31,786.64,detected,1
4,Video_5_new_header.mp4,34,2,1,328.93,804.43,predicted,1
4,Video_5_new_header.mp4,35,1,1,362.43,781.96,detected,1
4,Video_5_new_header.mp4,35,2,1,335.49,814.46,predicted,1
4,Video_5_new_header.mp4,36,1,1,343.58,808.84,detected,1
4,Video_5_new_header.mp4,36,2,1,342.04,824.51,predicted,1
4,Video_5_new_header.mp4,37,1,1,339.36,797.26,detected,1
4,Video_5_new_header.mp4,37,2,1,348.61,834.54,predicted,1
4,Video_5_new_header.mp4,38,1,1,343.33,811.61,detected,1
4,Video_5_new_header.mp4,38,2,1,355.21,844.55,predicted,1
4,Video_5_new_header.mp4,39,1,1,353.49,809.14,detected,1
4,Video_5_new_header.mp4,39,2,1,361.83,854.54,predicted,1
4,Video_5_new_header.mp4,40,1,1,359.54,810.85,predicted,0
4,Video_5_new_header.mp4,40,2,1,378.96,875.55,detected,0
4,Video_5_new_header.mp4,41,1,1,375.51,803.51,detected,0
4,Video_5_new_header.mp4,41,2,1,382.86,881.31,predicted,0
4,Video_5_new_header.mp4,42,1,5,376.3,801.23,detected,0
4,Video_5_new_header.mp4,42,2,1,388.63,894.33,predicted,0
4,Video_5_new_header.mp4,43,1,5,381.3,796.64,detected,0
4,Video_5_new_header.mp4,43,2,1,384.41,882.53,detected,0
4,Video_5_new_header.mp4,44,1,5,384.24,792.96,predicted,0
4,Video_5_new_header.mp4,44,2,1,395.74,902.32,detected,0
4,Video_5_new_header.mp4,45,1,5,356.84,696.31,detected,0
4,Video_5_new_header.mp4,45,2,1,398.65,908.56,detected,0
4,Video_5_new_header.mp4,46,1,5,352.92,688.82,detected,0
4,Video_5_new_header.mp4,46,2,1,401.73,915.02,detected,0
4,Video_5_new_header.mp4,47,1,5,352.04,680.24,detected,0
4,Video_5_new_header.mp4,47,2,1,408.42,926.0,detected,0
4,Video_5_new_header.mp4,48,1,5,353.96,673.7,detected,0
4,Video_5_new_header.mp4,48,2,1,411.42,933.66,detected,0
4,Video_5_new_header.mp4,49,1,5,349.82,664.07,detected,0
4,Video_5_new_header.mp4,49,2,1,420.15,940.11,detected,0
4,Video_5_new_header.mp4,50,1,5,349.35,657.62,detected,0
4,Video_5_new_header.mp4,50,2,1,424.19,945.63,detected,0
4,Video_5_new_header.mp4,51,1,5,348.09,645.43,detected,0
4,Video_5_new_header.mp4,51,2,1,430.48,954.75,detected,0
4,Video_5_new_header.mp4,52,1,5,344.9,638.35,detected,0
4,Video_5_new_header.mp4,52,2,1,437.62,961.76,detected,0
4,Video_5_new_header.mp4,53,1,5,350.34,630.22,detected,0
4,Video_5_new_header.mp4,53,2,1,442.67,971.97,detected,0
4,Video_5_new_header.mp4,54,1,5,351.56,624.85,detected,0
4,Video_5_new_header.mp4,54,2,1,450.15,980.11,detected,0
4,Video_5_new_header.mp4,55,1,5,345.26,615.04,detected,0
4,Video_5_new_header.mp4,55,2,1,454.66,986.31,detected,0
4,Video_5_new_header.mp4,56,1,5,342.67,606.09,detected,0
4,Video_5_new_header.mp4,56,2,1,457.23,992.31,detected,0
4,Video_5_new_header.mp4,57,1,5,341.77,600.13,detected,0
4,Video_5_new_header.mp4,57,2,1,459.89,1001.5,detected,0
4,Video_5_new_header.mp4,58,1,5,337.94,590.91,detected,0
4,Video_5_new_header.mp4,58,2,1,468.0,1008.3,detected,0
4,Video_5_new_header.mp4,59,1,0,338.58,581.25,detected,0
4,Video_5_new_header.mp4,59,2,1,474.67,1015.34,detected,0
4,Video_5_new_header.mp4,60,1,5,334.83,575.15,detected,0
4,Video_5_new_header.mp4,60,2,1,479.75,1025.89,detected,0
4,Video_5_new_header.mp4,61,1,5,331.09,570.28,detected,0
4,Video_5_new_header.mp4,61,2,1,485.43,1032.79,detected,0
4,Video_5_new_header.mp4,62,1,5,330.12,563.03,detected,0
4,Video_5_new_header.mp4,62,2,1,488.59,1038.47,detected,0
4,Video_5_new_header.mp4,63,1,5,324.15,553.86,detected,0
4,Video_5_new_header.mp4,63,2,1,494.63,1045.89,detected,0
4,Video_5_new_header.mp4,64,1,5,314.93,545.46,detected,0
4,Video_5_new_header.mp4,64,2,1,498.32,1054.05,detected,0
4,Video_5_new_header.mp4,65,1,5,316.0,538.46,detected,0
4,Video_5_new_header.mp4,65,2,1,501.86,1062.78,detected,0
4,Video_5_new_header.mp4,66,1,5,309.39,529.53,detected,0
4,Video_5_new_header.mp4,66,2,1,509.0,1070.39,detected,0
4,Video_5_new_header.mp4,67,1,5,306.78,523.33,detected,0
4,Video_5_new_header.mp4,67,2,4,512.59,1078.31,detected,0
4,Video_5_new_header.mp4,68,1,5,305.98,519.51,detected,0
4,Video_5_new_header.mp4,68,2,4,518.09,1087.18,detected,0
4,Video_5_new_header.mp4,69,1,5,301.83,511.16,detected,0
4,Video_5_new_header.mp4,69,2,1,523.57,1093.34,detected,0
4,Video_5_new_header.mp4,70,1,5,295.57,504.98,detected,0
4,Video_5_new_header.mp4,70,2,4,531.9,1101.26,detected,0
4,Video_5_new_header.mp4,71,1,5,291.76,498.78,detected,0
4,Video_5_new_header.mp4,71,2,4,536.85,1108.74,detected,0
4,Video_5_new_header.mp4,72,1,5,288.53,493.05,detected,0
4,Video_5_new_header.mp4,72,2,4,540.95,1116.98,detected,0
4,Video_5_new_header.mp4,73,1,5,280.9,483.9,detected,0
4,Video_5_new_header.mp4,73,2,4,545.71,1126.65,detected,0
4,Video_5_new_header.mp4,74,1,5,272.38,477.05,detected,0
4,Video_5_new_header.mp4,74,2,4,553.04,1134.14,detected,0
4,Video_5_new_header.mp4,75,1,5,268.73,473.18,detected,0
4,Video_5_new_header.mp4,75,2,1,554.15,1139.96,detected,0
4,Video_5_new_header.mp4,76,1,5,265.4,466.7,detected,0
4,Video_5_new_header.mp4,76,2,4,560.9,1148.72,detected,0
4,Video_5_new_header.mp4,77,1,5,257.35,457.58,detected,0
4,Video_5_new_header.mp4,77,2,4,568.41,1157.48,detected,0
4,Video_5_new_header.mp4,78,1,5,255.69,452.3,detected,0
4,Video_5_new_header.mp4,78,2,1,572.45,1164.01,detected,0
4,Video_5_new_header.mp4,79,1,5,251.01,446.72,detected,0
4,Video_5_new_header.mp4,79,2,4,582.29,1174.02,detected,0
4,Video_5_new_header.mp4,80,1,5,249.3,441.27,detected,0
4,Video_5_new_header.mp4,80,2,1,583.38,1181.71,detected,0
4,Video_5_new_header.mp4,81,1,0,235.98,432.08,detected,0
4,Video_5_new_header.mp4,81,2,1,589.59,1189.31,detected,0
4,Video_5_new_header.mp4,82,1,5,231.37,424.71,detected,0
4,Video_5_new_header.mp4,82,2,4,594.54,1196.5,detected,0
4,Video_5_new_header.mp4,83,1,0,227.49,421.0,detected,0
4,Video_5_new_header.mp4,83,2,4,599.75,1203.7,detected,0
4,Video_5_new_header.mp4,84,1,5,227.43,416.86,detected,0
4,Video_5_new_header.mp4,84,2,1,605.97,1212.27,detected,0
4,Video_5_new_header.mp4,85,1,0,223.32,409.03,detected,0
4,Video_5_new_header.mp4,85,2,1,613.06,1220.47,detected,0
4,Video_5_new_header.mp4,86,1,5,219.91,403.06,detected,0
4,Video_5_new_header.mp4,86,2,4,615.38,1229.4,detected,0
